model_name,model_path,benchmark,metric,total_evaluation_time_seconds,value,eval_jobid,n_few_shot,source
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,arc_easy,acc,-1,0.5244107744107744,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,boolq,acc,-1,0.42691131498470947,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,hellaswag,acc_norm,-1,0.3670583549093806,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,arc_challenge,acc_norm,-1,0.2551194539249147,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,arc_challenge,acc,-1,0.2167235494880546,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,commonsense_qa,acc,-1,0.20638820638820637,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,piqa,acc_norm,-1,0.6316648531011969,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,piqa,acc,-1,0.6196953210010882,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,copa,acc,-1,0.59,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,lambada_openai,acc,-1,0.3380555016495245,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,openbookqa,acc,-1,0.172,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,openbookqa,acc_norm,-1,0.264,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,winogrande,acc,-1,0.5311760063141279,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,social_iqa,acc,-1,0.37001023541453426,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0010000,mmlu,acc,-1,0.25096140150975643,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,arc_easy,acc_norm,-1,0.5126262626262627,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,arc_easy,acc,-1,0.5256734006734006,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,boolq,acc,-1,0.5186544342507645,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,hellaswag,acc_norm,-1,0.36984664409480184,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,arc_challenge,acc_norm,-1,0.2781569965870307,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,arc_challenge,acc,-1,0.22013651877133106,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,commonsense_qa,acc,-1,0.20638820638820637,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,piqa,acc_norm,-1,0.6479869423286181,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,piqa,acc,-1,0.6300326441784548,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,copa,acc,-1,0.68,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,lambada_openai,acc,-1,0.33902581020764605,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,openbookqa,acc,-1,0.162,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,openbookqa,acc_norm,-1,0.276,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,winogrande,acc,-1,0.5209155485398579,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,social_iqa,acc,-1,0.37871033776867963,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0011000,mmlu,acc,-1,0.260361771827375,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,arc_easy,acc_norm,-1,0.5202020202020202,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,arc_easy,acc,-1,0.5307239057239057,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,boolq,acc,-1,0.47370030581039757,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,hellaswag,acc_norm,-1,0.3724357697669787,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,arc_challenge,acc_norm,-1,0.2832764505119454,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,arc_challenge,acc,-1,0.23122866894197952,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,commonsense_qa,acc,-1,0.20393120393120392,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,piqa,acc_norm,-1,0.6463547334058759,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,piqa,acc,-1,0.6354733405875952,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,copa,acc,-1,0.59,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,lambada_openai,acc,-1,0.32000776246846496,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,openbookqa,acc,-1,0.148,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,openbookqa,acc_norm,-1,0.288,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,winogrande,acc,-1,0.5193370165745856,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,social_iqa,acc,-1,0.37717502558853633,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0012000,mmlu,acc,-1,0.25708588520153824,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,arc_easy,acc_norm,-1,0.5193602693602694,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,arc_easy,acc,-1,0.5357744107744108,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,boolq,acc,-1,0.5874617737003058,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,hellaswag,acc_norm,-1,0.3769169488149771,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,arc_challenge,acc_norm,-1,0.28071672354948807,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,arc_challenge,acc,-1,0.23890784982935154,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,commonsense_qa,acc,-1,0.19901719901719903,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,piqa,acc_norm,-1,0.6398258977149075,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,piqa,acc,-1,0.6278563656147987,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,copa,acc,-1,0.65,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,lambada_openai,acc,-1,0.33165146516592275,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,openbookqa,acc,-1,0.152,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,openbookqa,acc_norm,-1,0.278,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,winogrande,acc,-1,0.5382794001578532,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,social_iqa,acc,-1,0.3735926305015353,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0013000,mmlu,acc,-1,0.25487822247543085,-1,,
open-sci-ref_model-1.7b_data-MixtureVitae-300BT-curated_tokenizer-GPT-NeoX_samples-100B_global_bs-1008_context-4096_rotary-100000_schedule-WSD_lr-4e-3_warmup-1000_machine-LEONARDO_21109840,/leonardo_work/AIFAC_L01_028/hraj0000/megatron_lm_reference/converted_checkpoints/1.7b_data-MixtureVitae-300BT-curated-100BT/hf/iter_0014000,arc_easy,acc_norm,-1,0.5151515151515151,-1,,
